store_id,item_id,wm_yr_wk,sell_price
STORE_1,STORE_1_065,11219,3.28
STORE_1,STORE_1_325,11219,1.14
STORE_1,STORE_1_376,11219,1.98
STORE_1,STORE_1_090,11219,1.48
STORE_1,STORE_1_252,11219,1.48
STORE_1,STORE_1_339,11219,0.88
STORE_1,STORE_1_546,11219,5.98
STORE_1,STORE_1_547,11219,0.2
STORE_1,STORE_1_555,11219,1.58
STORE_1,STORE_1_584,11219,1.0
STORE_1,STORE_1_586,11219,1.58
STORE_1,STORE_1_587,11219,2.68
STORE_1,STORE_1_714,11219,1.48
STORE_1,STORE_1_727,11219,3.98
STORE_2,STORE_2_085,11220,0.98
STORE_2,STORE_2_043,11220,2.5
STORE_2,STORE_2_054,11220,2.78
STORE_2,STORE_2_325,11220,1.14
STORE_2,STORE_2_090,11220,1.44
STORE_2,STORE_2_252,11220,1.48
STORE_2,STORE_2_376,11220,1.0
STORE_2,STORE_2_391,11220,2.58
STORE_2,STORE_2_524,11220,1.0
STORE_2,STORE_2_555,11220,1.58
STORE_2,STORE_2_586,11220,1.58
STORE_2,STORE_2_587,11220,2.68
STORE_2,STORE_2_681,11220,1.0
STORE_2,STORE_2_714,11220,1.48
STORE_3,STORE_3_012,11220,5.72
STORE_3,STORE_3_357,11220,2.0
STORE_3,STORE_3_360,11220,0.72
STORE_3,STORE_3_090,11220,1.38
STORE_3,STORE_3_169,11220,3.98
STORE_3,STORE_3_222,11220,3.98
STORE_3,STORE_3_252,11220,1.48
STORE_3,STORE_3_389,11220,1.58
STORE_3,STORE_3_555,11220,1.58
STORE_3,STORE_3_586,11220,1.58
STORE_3,STORE_3_587,11220,2.68
STORE_3,STORE_3_714,11220,1.48
STORE_3,STORE_3_804,11220,1.88
STORE_1,STORE_1_064,11220,2.54
STORE_1,STORE_1_065,11220,3.28
STORE_1,STORE_1_325,11220,1.14
STORE_1,STORE_1_376,11220,1.98
STORE_1,STORE_1_090,11220,1.48
STORE_1,STORE_1_252,11220,1.48
STORE_1,STORE_1_339,11220,0.88
STORE_1,STORE_1_546,11220,5.98
STORE_1,STORE_1_547,11220,0.2
STORE_1,STORE_1_555,11220,1.58
STORE_1,STORE_1_584,11220,1.0
STORE_1,STORE_1_586,11220,1.58
STORE_1,STORE_1_587,11220,2.68
STORE_1,STORE_1_714,11220,1.48
STORE_1,STORE_1_727,11220,3.98
STORE_2,STORE_2_085,11221,0.98
STORE_2,STORE_2_043,11221,2.5
STORE_2,STORE_2_054,11221,2.78
STORE_2,STORE_2_325,11221,1.14
STORE_2,STORE_2_090,11221,1.44
STORE_2,STORE_2_252,11221,1.48
STORE_2,STORE_2_376,11221,1.0
STORE_2,STORE_2_391,11221,2.58
STORE_2,STORE_2_524,11221,1.0
STORE_2,STORE_2_555,11221,1.58
STORE_2,STORE_2_586,11221,1.58
STORE_2,STORE_2_587,11221,2.68
STORE_2,STORE_2_681,11221,1.0
STORE_2,STORE_2_714,11221,1.48
STORE_3,STORE_3_012,11221,5.72
STORE_3,STORE_3_357,11221,2.0
STORE_3,STORE_3_360,11221,0.72
STORE_3,STORE_3_090,11221,1.38
STORE_3,STORE_3_169,11221,3.98
STORE_3,STORE_3_222,11221,3.98
STORE_3,STORE_3_252,11221,1.48
STORE_3,STORE_3_389,11221,1.58
STORE_3,STORE_3_555,11221,1.58
STORE_3,STORE_3_586,11221,1.58
STORE_3,STORE_3_587,11221,2.68
STORE_3,STORE_3_714,11221,1.48
STORE_3,STORE_3_804,11221,1.88
STORE_1,STORE_1_064,11221,2.54
STORE_1,STORE_1_065,11221,3.28
STORE_1,STORE_1_325,11221,1.14
STORE_1,STORE_1_376,11221,1.98
STORE_1,STORE_1_090,11221,1.48
STORE_1,STORE_1_252,11221,1.48
STORE_1,STORE_1_339,11221,0.88
STORE_1,STORE_1_546,11221,5.98
STORE_1,STORE_1_547,11221,0.2
STORE_1,STORE_1_555,11221,1.58
STORE_1,STORE_1_584,11221,1.0
STORE_1,STORE_1_586,11221,1.58
STORE_1,STORE_1_587,11221,2.68
STORE_1,STORE_1_714,11221,1.48
STORE_1,STORE_1_727,11221,3.98
STORE_2,STORE_2_085,11222,0.98
STORE_2,STORE_2_043,11222,2.5
STORE_2,STORE_2_054,11222,2.78
STORE_2,STORE_2_325,11222,1.14
STORE_2,STORE_2_090,11222,1.28
STORE_2,STORE_2_252,11222,1.48
STORE_2,STORE_2_376,11222,1.0
STORE_2,STORE_2_391,11222,2.58
STORE_2,STORE_2_524,11222,1.0
STORE_2,STORE_2_555,11222,1.58
STORE_2,STORE_2_586,11222,1.58
STORE_2,STORE_2_587,11222,2.68
STORE_2,STORE_2_681,11222,1.0
STORE_2,STORE_2_714,11222,1.48
STORE_3,STORE_3_012,11222,5.72
STORE_3,STORE_3_357,11222,2.0
STORE_3,STORE_3_360,11222,0.72
STORE_3,STORE_3_090,11222,1.34
STORE_3,STORE_3_169,11222,3.98
STORE_3,STORE_3_222,11222,3.98
STORE_3,STORE_3_252,11222,1.48
STORE_3,STORE_3_389,11222,1.58
STORE_3,STORE_3_555,11222,1.58
STORE_3,STORE_3_586,11222,1.58
STORE_3,STORE_3_587,11222,2.68
STORE_3,STORE_3_714,11222,1.48
STORE_3,STORE_3_804,11222,1.88
STORE_1,STORE_1_064,11222,2.54
STORE_1,STORE_1_065,11222,3.28
STORE_1,STORE_1_325,11222,1.14
STORE_1,STORE_1_376,11222,1.98
STORE_1,STORE_1_090,11222,1.48
STORE_1,STORE_1_252,11222,1.48
STORE_1,STORE_1_339,11222,0.88
STORE_1,STORE_1_546,11222,5.98
STORE_1,STORE_1_547,11222,0.2
STORE_1,STORE_1_555,11222,1.58
STORE_1,STORE_1_584,11222,1.0
STORE_1,STORE_1_586,11222,1.58
STORE_1,STORE_1_587,11222,2.68
STORE_1,STORE_1_714,11222,1.48
STORE_1,STORE_1_727,11222,3.98
STORE_2,STORE_2_085,11223,0.98
STORE_2,STORE_2_043,11223,2.5
STORE_2,STORE_2_054,11223,2.78
STORE_2,STORE_2_325,11223,1.14
STORE_2,STORE_2_090,11223,1.28
STORE_2,STORE_2_252,11223,1.48
STORE_2,STORE_2_376,11223,1.0
STORE_2,STORE_2_391,11223,2.78
STORE_2,STORE_2_524,11223,1.0
STORE_2,STORE_2_555,11223,1.58
STORE_2,STORE_2_586,11223,1.58
STORE_2,STORE_2_587,11223,2.68
STORE_2,STORE_2_681,11223,1.0
STORE_2,STORE_2_714,11223,1.48
STORE_3,STORE_3_012,11223,5.72
STORE_3,STORE_3_357,11223,2.0
STORE_3,STORE_3_360,11223,0.72
STORE_3,STORE_3_090,11223,1.34
STORE_3,STORE_3_169,11223,3.98
STORE_3,STORE_3_222,11223,3.98
STORE_3,STORE_3_252,11223,1.48
STORE_3,STORE_3_389,11223,1.58
STORE_3,STORE_3_555,11223,1.58
STORE_3,STORE_3_586,11223,1.58
STORE_3,STORE_3_587,11223,2.68
STORE_3,STORE_3_714,11223,1.48
STORE_3,STORE_3_804,11223,1.88
STORE_1,STORE_1_064,11223,2.54
STORE_1,STORE_1_065,11223,3.28
STORE_1,STORE_1_325,11223,1.14
STORE_1,STORE_1_376,11223,1.98
STORE_1,STORE_1_090,11223,1.48
STORE_1,STORE_1_252,11223,1.48
STORE_1,STORE_1_339,11223,0.88
STORE_1,STORE_1_546,11223,5.98
STORE_1,STORE_1_547,11223,0.2
STORE_1,STORE_1_555,11223,1.58
STORE_1,STORE_1_584,11223,1.0
STORE_1,STORE_1_586,11223,1.58
STORE_1,STORE_1_587,11223,2.68
STORE_1,STORE_1_714,11223,1.48
STORE_1,STORE_1_727,11223,3.98
STORE_2,STORE_2_085,11224,0.98
STORE_2,STORE_2_043,11224,2.88
STORE_2,STORE_2_054,11224,2.78
STORE_2,STORE_2_325,11224,1.14
STORE_2,STORE_2_090,11224,1.28
STORE_2,STORE_2_252,11224,1.48
STORE_2,STORE_2_376,11224,1.0
STORE_2,STORE_2_391,11224,2.78
STORE_2,STORE_2_524,11224,1.0
STORE_2,STORE_2_555,11224,1.58
STORE_2,STORE_2_586,11224,1.58
STORE_2,STORE_2_587,11224,2.68
STORE_2,STORE_2_681,11224,1.0
STORE_2,STORE_2_714,11224,1.48
STORE_3,STORE_3_012,11224,5.79
STORE_3,STORE_3_357,11224,2.0
STORE_3,STORE_3_360,11224,0.72
STORE_3,STORE_3_090,11224,1.34
STORE_3,STORE_3_169,11224,3.98
STORE_3,STORE_3_222,11224,3.98
STORE_3,STORE_3_252,11224,1.48
STORE_3,STORE_3_389,11224,1.58
STORE_3,STORE_3_555,11224,1.58
STORE_3,STORE_3_586,11224,1.58
STORE_3,STORE_3_587,11224,2.68
STORE_3,STORE_3_714,11224,1.48
STORE_3,STORE_3_804,11224,1.88
STORE_1,STORE_1_064,11224,2.54
STORE_1,STORE_1_065,11224,3.28
STORE_1,STORE_1_325,11224,1.14
STORE_1,STORE_1_376,11224,1.98
STORE_1,STORE_1_090,11224,1.34
STORE_1,STORE_1_252,11224,1.48
STORE_1,STORE_1_339,11224,0.88
STORE_1,STORE_1_546,11224,5.98
STORE_1,STORE_1_547,11224,0.2
STORE_1,STORE_1_555,11224,1.58
STORE_1,STORE_1_584,11224,1.0
STORE_1,STORE_1_586,11224,1.58
STORE_1,STORE_1_587,11224,2.68
STORE_1,STORE_1_714,11224,1.48
STORE_1,STORE_1_727,11224,3.98
STORE_2,STORE_2_085,11225,0.98
STORE_2,STORE_2_043,11225,2.88
STORE_2,STORE_2_054,11225,2.78
STORE_2,STORE_2_325,11225,1.14
STORE_2,STORE_2_090,11225,1.28
STORE_2,STORE_2_252,11225,1.48
STORE_2,STORE_2_376,11225,1.0
STORE_2,STORE_2_391,11225,2.78
STORE_2,STORE_2_524,11225,1.0
STORE_2,STORE_2_555,11225,1.58
STORE_2,STORE_2_586,11225,1.58
STORE_2,STORE_2_587,11225,2.68
STORE_2,STORE_2_681,11225,1.0
STORE_2,STORE_2_714,11225,1.48
STORE_3,STORE_3_012,11225,5.79
STORE_3,STORE_3_357,11225,2.0
STORE_3,STORE_3_360,11225,0.72
STORE_3,STORE_3_090,11225,1.34
STORE_3,STORE_3_169,11225,3.98
STORE_3,STORE_3_222,11225,3.98
STORE_3,STORE_3_252,11225,1.48
STORE_3,STORE_3_389,11225,1.58
STORE_3,STORE_3_555,11225,1.58
STORE_3,STORE_3_586,11225,1.58
STORE_3,STORE_3_587,11225,2.68
STORE_3,STORE_3_714,11225,1.48
STORE_3,STORE_3_804,11225,1.88
STORE_1,STORE_1_064,11225,2.54
STORE_1,STORE_1_065,11225,3.28
STORE_1,STORE_1_325,11225,1.14
STORE_1,STORE_1_376,11225,1.98
STORE_1,STORE_1_090,11225,1.34
STORE_1,STORE_1_252,11225,1.48
STORE_1,STORE_1_339,11225,0.88
STORE_1,STORE_1_546,11225,5.98
STORE_1,STORE_1_547,11225,0.2
STORE_1,STORE_1_555,11225,1.58
STORE_1,STORE_1_584,11225,1.0
STORE_1,STORE_1_586,11225,1.58
STORE_1,STORE_1_587,11225,2.68
STORE_1,STORE_1_714,11225,1.48
STORE_1,STORE_1_727,11225,3.98
STORE_2,STORE_2_085,11226,0.98
STORE_2,STORE_2_043,11226,2.88
STORE_2,STORE_2_054,11226,2.78
STORE_2,STORE_2_325,11226,1.14
STORE_2,STORE_2_090,11226,1.28
STORE_2,STORE_2_252,11226,1.48
STORE_2,STORE_2_376,11226,1.0
STORE_2,STORE_2_391,11226,2.78
STORE_2,STORE_2_524,11226,1.0
STORE_2,STORE_2_555,11226,1.58
STORE_2,STORE_2_586,11226,1.58
STORE_2,STORE_2_587,11226,2.68
STORE_2,STORE_2_681,11226,1.0
STORE_2,STORE_2_714,11226,1.48
STORE_3,STORE_3_012,11226,5.79
STORE_3,STORE_3_357,11226,2.0
STORE_3,STORE_3_360,11226,0.72
STORE_3,STORE_3_090,11226,1.34
STORE_3,STORE_3_169,11226,3.98
STORE_3,STORE_3_222,11226,3.98
STORE_3,STORE_3_252,11226,1.48
STORE_3,STORE_3_389,11226,1.58
STORE_3,STORE_3_555,11226,1.58
STORE_3,STORE_3_586,11226,1.58
STORE_3,STORE_3_587,11226,2.68
STORE_3,STORE_3_714,11226,1.48
STORE_3,STORE_3_804,11226,1.88
STORE_1,STORE_1_064,11226,2.54
STORE_1,STORE_1_065,11226,3.28
STORE_1,STORE_1_325,11226,1.14
STORE_1,STORE_1_376,11226,1.98
STORE_1,STORE_1_090,11226,1.34
STORE_1,STORE_1_252,11226,1.48
STORE_1,STORE_1_339,11226,0.88
STORE_1,STORE_1_546,11226,5.98
STORE_1,STORE_1_547,11226,0.2
STORE_1,STORE_1_555,11226,1.58
STORE_1,STORE_1_584,11226,1.0
STORE_1,STORE_1_586,11226,1.58
STORE_1,STORE_1_587,11226,2.68
STORE_1,STORE_1_714,11226,1.48
STORE_1,STORE_1_727,11226,3.98
STORE_2,STORE_2_085,11227,0.98
STORE_2,STORE_2_043,11227,2.88
STORE_2,STORE_2_054,11227,2.78
STORE_2,STORE_2_325,11227,1.14
STORE_2,STORE_2_090,11227,1.28
STORE_2,STORE_2_252,11227,1.48
STORE_2,STORE_2_376,11227,1.0
STORE_2,STORE_2_391,11227,2.78
STORE_2,STORE_2_524,11227,1.0
STORE_2,STORE_2_555,11227,1.58
STORE_2,STORE_2_586,11227,1.58
STORE_2,STORE_2_587,11227,2.68
STORE_2,STORE_2_681,11227,1.0
STORE_2,STORE_2_714,11227,1.48
STORE_3,STORE_3_012,11227,5.79
STORE_3,STORE_3_357,11227,2.0
STORE_3,STORE_3_360,11227,0.72
STORE_3,STORE_3_090,11227,1.38
STORE_3,STORE_3_169,11227,3.98
STORE_3,STORE_3_222,11227,3.98
STORE_3,STORE_3_252,11227,1.48
STORE_3,STORE_3_389,11227,1.58
STORE_3,STORE_3_555,11227,1.58
STORE_3,STORE_3_586,11227,1.58
STORE_3,STORE_3_587,11227,2.68
STORE_3,STORE_3_714,11227,1.48
STORE_3,STORE_3_804,11227,1.88
STORE_1,STORE_1_064,11227,2.54
STORE_1,STORE_1_065,11227,3.28
STORE_1,STORE_1_325,11227,1.14
STORE_1,STORE_1_376,11227,1.98
STORE_1,STORE_1_090,11227,1.34
STORE_1,STORE_1_252,11227,1.48
STORE_1,STORE_1_339,11227,0.88
STORE_1,STORE_1_546,11227,5.98
STORE_1,STORE_1_547,11227,0.2
STORE_1,STORE_1_555,11227,1.58
STORE_1,STORE_1_584,11227,1.0
STORE_1,STORE_1_586,11227,1.58
STORE_1,STORE_1_587,11227,2.68
STORE_1,STORE_1_714,11227,1.48
STORE_1,STORE_1_727,11227,3.98
STORE_2,STORE_2_085,11228,0.98
STORE_2,STORE_2_043,11228,2.88
STORE_2,STORE_2_054,11228,2.78
STORE_2,STORE_2_325,11228,1.14
STORE_2,STORE_2_090,11228,1.28
STORE_2,STORE_2_252,11228,1.48
STORE_2,STORE_2_376,11228,1.0
STORE_2,STORE_2_391,11228,2.78
STORE_2,STORE_2_524,11228,1.0
STORE_2,STORE_2_555,11228,1.58
STORE_2,STORE_2_586,11228,1.58
STORE_2,STORE_2_587,11228,2.68
STORE_2,STORE_2_681,11228,1.0
STORE_2,STORE_2_714,11228,1.48
STORE_3,STORE_3_012,11228,5.79
STORE_3,STORE_3_357,11228,2.0
STORE_3,STORE_3_360,11228,0.72
STORE_3,STORE_3_090,11228,1.38
STORE_3,STORE_3_169,11228,3.98
STORE_3,STORE_3_222,11228,3.98
STORE_3,STORE_3_252,11228,1.48
STORE_3,STORE_3_389,11228,1.58
STORE_3,STORE_3_555,11228,1.58
STORE_3,STORE_3_586,11228,1.58
STORE_3,STORE_3_587,11228,2.68
STORE_3,STORE_3_714,11228,1.48
STORE_3,STORE_3_804,11228,1.88
STORE_1,STORE_1_064,11228,2.54
STORE_1,STORE_1_065,11228,3.28
STORE_1,STORE_1_325,11228,1.14
STORE_1,STORE_1_376,11228,1.98
STORE_1,STORE_1_090,11228,1.38
STORE_1,STORE_1_252,11228,1.48
STORE_1,STORE_1_339,11228,0.88
STORE_1,STORE_1_546,11228,5.98
STORE_1,STORE_1_547,11228,0.2
STORE_1,STORE_1_555,11228,1.58
STORE_1,STORE_1_584,11228,1.0
STORE_1,STORE_1_586,11228,1.58
STORE_1,STORE_1_587,11228,2.68
STORE_1,STORE_1_714,11228,1.48
STORE_1,STORE_1_727,11228,3.98
STORE_2,STORE_2_085,11229,0.98
STORE_2,STORE_2_043,11229,2.88
STORE_2,STORE_2_054,11229,2.78
STORE_2,STORE_2_325,11229,1.14
STORE_2,STORE_2_090,11229,1.28
STORE_2,STORE_2_252,11229,1.48
STORE_2,STORE_2_376,11229,1.0
STORE_2,STORE_2_391,11229,2.78
STORE_2,STORE_2_524,11229,1.0
STORE_2,STORE_2_555,11229,1.58
STORE_2,STORE_2_586,11229,1.58
STORE_2,STORE_2_587,11229,2.68
STORE_2,STORE_2_681,11229,1.0
STORE_2,STORE_2_714,11229,1.48
STORE_3,STORE_3_012,11229,5.79
STORE_3,STORE_3_357,11229,2.0
STORE_3,STORE_3_360,11229,0.72
STORE_3,STORE_3_090,11229,1.38
STORE_3,STORE_3_169,11229,3.98
STORE_3,STORE_3_222,11229,3.98
STORE_3,STORE_3_252,11229,1.48
STORE_3,STORE_3_389,11229,1.58
STORE_3,STORE_3_555,11229,1.58
STORE_3,STORE_3_586,11229,1.58
STORE_3,STORE_3_587,11229,2.68
STORE_3,STORE_3_714,11229,1.48
STORE_3,STORE_3_804,11229,1.88
STORE_1,STORE_1_064,11229,2.54
STORE_1,STORE_1_065,11229,3.28
STORE_1,STORE_1_325,11229,1.14
STORE_1,STORE_1_376,11229,1.98
STORE_1,STORE_1_090,11229,1.38
STORE_1,STORE_1_252,11229,1.48
STORE_1,STORE_1_339,11229,0.88
STORE_1,STORE_1_546,11229,5.98
STORE_1,STORE_1_547,11229,0.2
STORE_1,STORE_1_555,11229,1.58
STORE_1,STORE_1_584,11229,1.0
STORE_1,STORE_1_586,11229,1.58
STORE_1,STORE_1_587,11229,2.68
STORE_1,STORE_1_714,11229,1.48
STORE_1,STORE_1_727,11229,3.98
STORE_2,STORE_2_085,11230,0.98
STORE_2,STORE_2_043,11230,2.88
STORE_2,STORE_2_054,11230,2.78
STORE_2,STORE_2_325,11230,1.14
STORE_2,STORE_2_090,11230,1.28
STORE_2,STORE_2_252,11230,1.48
STORE_2,STORE_2_376,11230,1.0
STORE_2,STORE_2_391,11230,2.78
STORE_2,STORE_2_524,11230,1.0
STORE_2,STORE_2_555,11230,1.58
STORE_2,STORE_2_586,11230,1.58
STORE_2,STORE_2_587,11230,2.68
STORE_2,STORE_2_681,11230,1.0
STORE_2,STORE_2_714,11230,1.48
STORE_3,STORE_3_012,11230,5.79
STORE_3,STORE_3_357,11230,2.0
STORE_3,STORE_3_360,11230,0.72
STORE_3,STORE_3_090,11230,1.38
STORE_3,STORE_3_169,11230,3.98
STORE_3,STORE_3_222,11230,3.98
STORE_3,STORE_3_252,11230,1.48
STORE_3,STORE_3_389,11230,1.58
STORE_3,STORE_3_555,11230,1.58
STORE_3,STORE_3_586,11230,1.58
STORE_3,STORE_3_587,11230,2.68
STORE_3,STORE_3_714,11230,1.48
STORE_3,STORE_3_804,11230,1.88
STORE_1,STORE_1_064,11230,2.54
STORE_1,STORE_1_065,11230,3.28
STORE_1,STORE_1_325,11230,1.14
STORE_1,STORE_1_376,11230,1.98
STORE_1,STORE_1_090,11230,1.38
STORE_1,STORE_1_252,11230,1.48
STORE_1,STORE_1_339,11230,0.88
STORE_1,STORE_1_546,11230,5.98
STORE_1,STORE_1_547,11230,0.2
STORE_1,STORE_1_555,11230,1.58
STORE_1,STORE_1_584,11230,1.0
STORE_1,STORE_1_586,11230,1.58
STORE_1,STORE_1_587,11230,2.68
STORE_1,STORE_1_714,11230,1.48
STORE_1,STORE_1_727,11230,3.98
STORE_2,STORE_2_085,11231,0.98
STORE_2,STORE_2_043,11231,2.88
STORE_2,STORE_2_054,11231,2.78
STORE_2,STORE_2_325,11231,1.14
STORE_2,STORE_2_090,11231,1.28
STORE_2,STORE_2_252,11231,1.48
STORE_2,STORE_2_376,11231,1.0
STORE_2,STORE_2_391,11231,2.78
STORE_2,STORE_2_524,11231,1.0
STORE_2,STORE_2_555,11231,1.58
STORE_2,STORE_2_586,11231,1.58
STORE_2,STORE_2_587,11231,2.68
STORE_2,STORE_2_681,11231,1.0
STORE_2,STORE_2_714,11231,1.48
STORE_3,STORE_3_012,11231,5.79
STORE_3,STORE_3_357,11231,2.0
STORE_3,STORE_3_360,11231,0.72
STORE_3,STORE_3_090,11231,1.38
STORE_3,STORE_3_169,11231,3.98
STORE_3,STORE_3_222,11231,3.98
STORE_3,STORE_3_252,11231,1.48
STORE_3,STORE_3_389,11231,1.58
STORE_3,STORE_3_555,11231,1.58
STORE_3,STORE_3_586,11231,1.58
STORE_3,STORE_3_587,11231,2.68
STORE_3,STORE_3_714,11231,1.48
STORE_3,STORE_3_804,11231,1.88
STORE_1,STORE_1_064,11231,2.54
STORE_1,STORE_1_065,11231,3.28
STORE_1,STORE_1_325,11231,1.14
STORE_1,STORE_1_376,11231,1.98
STORE_1,STORE_1_090,11231,1.38
STORE_1,STORE_1_252,11231,1.48
STORE_1,STORE_1_339,11231,0.88
STORE_1,STORE_1_546,11231,5.98
STORE_1,STORE_1_547,11231,0.2
STORE_1,STORE_1_555,11231,1.58
STORE_1,STORE_1_584,11231,1.0
STORE_1,STORE_1_586,11231,1.58
STORE_1,STORE_1_587,11231,2.68
STORE_1,STORE_1_714,11231,1.48
STORE_1,STORE_1_727,11231,3.98
STORE_2,STORE_2_085,11232,0.98
STORE_2,STORE_2_043,11232,2.88
STORE_2,STORE_2_054,11232,2.78
STORE_2,STORE_2_325,11232,1.14
STORE_2,STORE_2_090,11232,1.28
STORE_2,STORE_2_252,11232,1.48
STORE_2,STORE_2_376,11232,1.0
STORE_2,STORE_2_391,11232,2.78
STORE_2,STORE_2_524,11232,1.0
STORE_2,STORE_2_555,11232,1.58
STORE_2,STORE_2_586,11232,1.58
STORE_2,STORE_2_587,11232,2.68
STORE_2,STORE_2_681,11232,1.0
STORE_2,STORE_2_714,11232,1.48
STORE_3,STORE_3_012,11232,5.79
STORE_3,STORE_3_357,11232,2.0
STORE_3,STORE_3_360,11232,0.72
STORE_3,STORE_3_090,11232,1.38
STORE_3,STORE_3_169,11232,3.98
STORE_3,STORE_3_222,11232,3.98
STORE_3,STORE_3_252,11232,1.48
STORE_3,STORE_3_389,11232,1.58
STORE_3,STORE_3_555,11232,1.58
STORE_3,STORE_3_586,11232,1.58
STORE_3,STORE_3_587,11232,2.68
STORE_3,STORE_3_714,11232,1.48
STORE_3,STORE_3_804,11232,1.88
STORE_1,STORE_1_064,11232,2.54
STORE_1,STORE_1_065,11232,3.28
STORE_1,STORE_1_325,11232,1.14
STORE_1,STORE_1_376,11232,1.98
STORE_1,STORE_1_090,11232,1.38
STORE_1,STORE_1_252,11232,1.48
STORE_1,STORE_1_339,11232,0.88
STORE_1,STORE_1_546,11232,5.98
STORE_1,STORE_1_547,11232,0.2
STORE_1,STORE_1_555,11232,1.58
STORE_1,STORE_1_584,11232,1.0
STORE_1,STORE_1_586,11232,1.58
STORE_1,STORE_1_587,11232,2.68
STORE_1,STORE_1_714,11232,1.48
STORE_1,STORE_1_727,11232,3.98
STORE_2,STORE_2_085,11233,0.98
STORE_2,STORE_2_043,11233,2.88
STORE_2,STORE_2_054,11233,2.78
STORE_2,STORE_2_325,11233,1.14
STORE_2,STORE_2_090,11233,1.28
STORE_2,STORE_2_252,11233,1.48
STORE_2,STORE_2_376,11233,1.0
STORE_2,STORE_2_391,11233,2.78
STORE_2,STORE_2_524,11233,1.0
STORE_2,STORE_2_555,11233,1.58
STORE_2,STORE_2_586,11233,1.58
STORE_2,STORE_2_587,11233,2.68
STORE_2,STORE_2_681,11233,1.0
STORE_2,STORE_2_714,11233,1.48
STORE_3,STORE_3_012,11233,5.79
STORE_3,STORE_3_357,11233,2.0
STORE_3,STORE_3_360,11233,0.72
STORE_3,STORE_3_090,11233,1.38
STORE_3,STORE_3_169,11233,3.98
STORE_3,STORE_3_222,11233,3.98
STORE_3,STORE_3_252,11233,1.48
STORE_3,STORE_3_389,11233,1.58
STORE_3,STORE_3_555,11233,1.58
STORE_3,STORE_3_586,11233,1.58
STORE_3,STORE_3_587,11233,2.68
STORE_3,STORE_3_714,11233,1.48
STORE_3,STORE_3_804,11233,1.88
STORE_1,STORE_1_064,11233,2.54
STORE_1,STORE_1_065,11233,3.28
STORE_1,STORE_1_325,11233,1.14
STORE_1,STORE_1_376,11233,1.98
STORE_1,STORE_1_090,11233,1.38
STORE_1,STORE_1_252,11233,1.48
STORE_1,STORE_1_339,11233,0.88
STORE_1,STORE_1_546,11233,5.98
STORE_1,STORE_1_547,11233,0.2
STORE_1,STORE_1_555,11233,1.58
STORE_1,STORE_1_584,11233,1.0
STORE_1,STORE_1_586,11233,1.58
STORE_1,STORE_1_587,11233,2.68
STORE_1,STORE_1_714,11233,1.48
STORE_1,STORE_1_727,11233,3.98
STORE_2,STORE_2_085,11234,0.98
STORE_2,STORE_2_043,11234,2.88
STORE_2,STORE_2_054,11234,2.78
STORE_2,STORE_2_325,11234,1.14
STORE_2,STORE_2_090,11234,1.28
STORE_2,STORE_2_252,11234,1.48
STORE_2,STORE_2_376,11234,1.0
STORE_2,STORE_2_391,11234,2.78
STORE_2,STORE_2_524,11234,1.0
STORE_2,STORE_2_555,11234,1.58
STORE_2,STORE_2_586,11234,1.58
STORE_2,STORE_2_587,11234,2.68
STORE_2,STORE_2_681,11234,1.0
STORE_2,STORE_2_714,11234,1.48
STORE_3,STORE_3_012,11234,5.79
STORE_3,STORE_3_357,11234,2.0
STORE_3,STORE_3_360,11234,0.72
STORE_3,STORE_3_090,11234,1.38
STORE_3,STORE_3_169,11234,3.98
STORE_3,STORE_3_222,11234,3.98
STORE_3,STORE_3_252,11234,1.48
STORE_3,STORE_3_389,11234,1.58
STORE_3,STORE_3_555,11234,1.58
STORE_3,STORE_3_586,11234,1.58
STORE_3,STORE_3_587,11234,2.68
STORE_3,STORE_3_714,11234,1.48
STORE_3,STORE_3_804,11234,1.88
STORE_1,STORE_1_064,11234,2.54
STORE_1,STORE_1_065,11234,3.28
STORE_1,STORE_1_325,11234,1.14
STORE_1,STORE_1_376,11234,1.98
STORE_1,STORE_1_090,11234,1.38
STORE_1,STORE_1_252,11234,1.48
STORE_1,STORE_1_339,11234,0.78
STORE_1,STORE_1_546,11234,5.98
STORE_1,STORE_1_547,11234,0.2
STORE_1,STORE_1_555,11234,1.58
STORE_1,STORE_1_584,11234,1.0
STORE_1,STORE_1_586,11234,1.58
STORE_1,STORE_1_587,11234,2.68
STORE_1,STORE_1_714,11234,1.48
STORE_1,STORE_1_727,11234,3.98
STORE_2,STORE_2_085,11235,0.98
STORE_2,STORE_2_043,11235,2.88
STORE_2,STORE_2_054,11235,2.78
STORE_2,STORE_2_325,11235,1.14
STORE_2,STORE_2_090,11235,1.28
STORE_2,STORE_2_252,11235,1.48
STORE_2,STORE_2_376,11235,1.0
STORE_2,STORE_2_391,11235,2.78
STORE_2,STORE_2_524,11235,1.0
STORE_2,STORE_2_555,11235,1.58
STORE_2,STORE_2_586,11235,1.58
STORE_2,STORE_2_587,11235,2.68
STORE_2,STORE_2_681,11235,1.0
STORE_2,STORE_2_714,11235,1.48
STORE_3,STORE_3_012,11235,5.79
STORE_3,STORE_3_357,11235,2.0
STORE_3,STORE_3_360,11235,0.72
STORE_3,STORE_3_090,11235,1.38
STORE_3,STORE_3_169,11235,3.98
STORE_3,STORE_3_222,11235,3.98
STORE_3,STORE_3_252,11235,1.48
