item_id,store_id,date_id,cnt
STORE_2_555,STORE_2,924,50
STORE_2_555,STORE_2,925,52
STORE_2_555,STORE_2,926,38
STORE_2_555,STORE_2,927,49
STORE_2_555,STORE_2,928,44
STORE_2_555,STORE_2,929,31
STORE_2_555,STORE_2,930,41
STORE_2_555,STORE_2,931,45
STORE_2_555,STORE_2,932,43
STORE_2_555,STORE_2,933,76
STORE_2_555,STORE_2,934,63
STORE_2_555,STORE_2,935,34
STORE_2_555,STORE_2,936,35
STORE_2_555,STORE_2,937,33
STORE_2_555,STORE_2,938,26
STORE_2_555,STORE_2,939,36
STORE_2_555,STORE_2,940,43
STORE_2_555,STORE_2,941,31
STORE_2_555,STORE_2,942,39
STORE_2_555,STORE_2,943,49
STORE_2_555,STORE_2,944,17
STORE_2_555,STORE_2,945,41
STORE_2_555,STORE_2,946,46
STORE_2_555,STORE_2,947,53
STORE_2_555,STORE_2,948,42
STORE_2_555,STORE_2,949,45
STORE_2_555,STORE_2,950,31
STORE_2_555,STORE_2,951,28
STORE_2_555,STORE_2,952,44
STORE_2_555,STORE_2,953,64
STORE_2_555,STORE_2,954,45
STORE_2_555,STORE_2,955,58
STORE_2_555,STORE_2,956,31
STORE_2_555,STORE_2,957,26
STORE_2_555,STORE_2,958,17
STORE_2_555,STORE_2,959,33
STORE_2_555,STORE_2,960,33
STORE_2_555,STORE_2,961,42
STORE_2_555,STORE_2,962,27
STORE_2_555,STORE_2,963,29
STORE_2_555,STORE_2,964,30
STORE_2_555,STORE_2,965,34
STORE_2_555,STORE_2,966,30
STORE_2_555,STORE_2,967,31
STORE_2_555,STORE_2,968,34
STORE_2_555,STORE_2,969,26
STORE_2_555,STORE_2,970,34
STORE_2_555,STORE_2,971,31
STORE_2_555,STORE_2,972,27
STORE_2_555,STORE_2,973,31
STORE_2_555,STORE_2,974,35
STORE_2_555,STORE_2,975,38
STORE_2_555,STORE_2,976,20
STORE_2_555,STORE_2,977,19
STORE_2_555,STORE_2,978,47
STORE_2_555,STORE_2,979,31
STORE_2_555,STORE_2,980,39
STORE_2_555,STORE_2,981,50
STORE_2_555,STORE_2,982,67
STORE_2_555,STORE_2,983,57
STORE_2_555,STORE_2,984,37
STORE_2_555,STORE_2,985,25
STORE_2_555,STORE_2,986,35
STORE_2_555,STORE_2,987,34
STORE_2_555,STORE_2,988,42
STORE_2_555,STORE_2,989,45
STORE_2_555,STORE_2,990,37
STORE_2_555,STORE_2,991,50
STORE_2_555,STORE_2,992,48
STORE_2_555,STORE_2,993,35
STORE_2_555,STORE_2,994,47
STORE_2_555,STORE_2,995,48
STORE_2_555,STORE_2,996,49
STORE_2_555,STORE_2,997,37
STORE_2_555,STORE_2,998,32
STORE_2_555,STORE_2,999,31
STORE_2_555,STORE_2,1000,27
STORE_2_555,STORE_2,1001,40
STORE_2_555,STORE_2,1002,52
STORE_2_555,STORE_2,1003,32
STORE_2_555,STORE_2,1004,29
STORE_2_555,STORE_2,1005,27
STORE_2_555,STORE_2,1006,36
STORE_2_555,STORE_2,1007,27
STORE_2_555,STORE_2,1008,37
STORE_2_555,STORE_2,1009,38
STORE_2_555,STORE_2,1010,51
STORE_2_555,STORE_2,1011,31
STORE_2_555,STORE_2,1012,31
STORE_2_555,STORE_2,1013,41
STORE_2_555,STORE_2,1014,32
STORE_2_555,STORE_2,1015,30
STORE_2_555,STORE_2,1016,44
STORE_2_555,STORE_2,1017,37
STORE_2_555,STORE_2,1018,45
STORE_2_555,STORE_2,1019,36
STORE_2_555,STORE_2,1020,24
STORE_2_555,STORE_2,1021,30
STORE_2_555,STORE_2,1022,32
STORE_2_555,STORE_2,1023,39
STORE_2_555,STORE_2,1024,21
STORE_2_555,STORE_2,1025,35
STORE_2_555,STORE_2,1026,27
STORE_2_555,STORE_2,1027,19
STORE_2_555,STORE_2,1028,32
STORE_2_555,STORE_2,1029,30
STORE_2_555,STORE_2,1030,41
STORE_2_555,STORE_2,1031,41
STORE_2_555,STORE_2,1032,34
STORE_2_555,STORE_2,1033,33
STORE_2_555,STORE_2,1034,38
STORE_2_555,STORE_2,1035,53
STORE_2_555,STORE_2,1036,35
STORE_2_555,STORE_2,1037,20
STORE_2_555,STORE_2,1038,16
STORE_2_555,STORE_2,1039,23
STORE_2_555,STORE_2,1040,30
STORE_2_555,STORE_2,1041,27
STORE_2_555,STORE_2,1042,39
STORE_2_555,STORE_2,1043,48
STORE_2_555,STORE_2,1044,57
STORE_2_555,STORE_2,1045,49
STORE_2_555,STORE_2,1046,44
STORE_2_555,STORE_2,1047,49
STORE_2_555,STORE_2,1048,31
STORE_2_555,STORE_2,1049,33
STORE_2_555,STORE_2,1050,44
STORE_2_555,STORE_2,1051,30
STORE_2_555,STORE_2,1052,50
STORE_2_555,STORE_2,1053,52
STORE_2_555,STORE_2,1054,49
STORE_2_555,STORE_2,1055,35
STORE_2_555,STORE_2,1056,52
STORE_2_555,STORE_2,1057,45
STORE_2_555,STORE_2,1058,56
STORE_2_555,STORE_2,1059,63
STORE_2_555,STORE_2,1060,55
STORE_2_555,STORE_2,1061,25
STORE_2_555,STORE_2,1062,0
STORE_2_555,STORE_2,1063,48
STORE_2_555,STORE_2,1064,30
STORE_2_555,STORE_2,1065,33
STORE_2_555,STORE_2,1066,36
STORE_2_555,STORE_2,1067,30
STORE_2_555,STORE_2,1068,35
STORE_2_555,STORE_2,1069,32
STORE_2_555,STORE_2,1070,41
STORE_2_555,STORE_2,1071,47
STORE_2_555,STORE_2,1072,31
STORE_2_555,STORE_2,1073,62
STORE_2_555,STORE_2,1074,35
STORE_2_555,STORE_2,1075,30
STORE_2_555,STORE_2,1076,33
STORE_2_555,STORE_2,1077,31
STORE_2_555,STORE_2,1078,44
STORE_2_555,STORE_2,1079,50
STORE_2_555,STORE_2,1080,40
STORE_2_555,STORE_2,1081,20
STORE_2_555,STORE_2,1082,36
STORE_2_555,STORE_2,1083,34
STORE_2_555,STORE_2,1084,30
STORE_2_555,STORE_2,1085,32
STORE_2_555,STORE_2,1086,37
STORE_2_555,STORE_2,1087,37
STORE_2_555,STORE_2,1088,22
STORE_2_555,STORE_2,1089,20
STORE_2_555,STORE_2,1090,27
STORE_2_555,STORE_2,1091,21
STORE_2_555,STORE_2,1092,29
STORE_2_555,STORE_2,1093,35
STORE_2_555,STORE_2,1094,40
STORE_2_555,STORE_2,1095,18
STORE_2_555,STORE_2,1096,20
STORE_2_555,STORE_2,1097,29
STORE_2_555,STORE_2,1098,23
STORE_2_555,STORE_2,1099,27
STORE_2_555,STORE_2,1100,32
STORE_2_555,STORE_2,1101,28
STORE_2_555,STORE_2,1102,36
STORE_2_555,STORE_2,1103,25
STORE_2_555,STORE_2,1104,29
STORE_2_555,STORE_2,1105,25
STORE_2_555,STORE_2,1106,19
STORE_2_555,STORE_2,1107,51
STORE_2_555,STORE_2,1108,52
STORE_2_555,STORE_2,1109,31
STORE_2_555,STORE_2,1110,20
STORE_2_555,STORE_2,1111,35
STORE_2_555,STORE_2,1112,47
STORE_2_555,STORE_2,1113,54
STORE_2_555,STORE_2,1114,36
STORE_2_555,STORE_2,1115,44
STORE_2_555,STORE_2,1116,36
STORE_2_555,STORE_2,1117,33
STORE_2_555,STORE_2,1118,28
STORE_2_555,STORE_2,1119,23
STORE_2_555,STORE_2,1120,46
STORE_2_555,STORE_2,1121,47
STORE_2_555,STORE_2,1122,50
STORE_2_555,STORE_2,1123,46
STORE_2_555,STORE_2,1124,25
STORE_2_555,STORE_2,1125,26
STORE_2_555,STORE_2,1126,44
STORE_2_555,STORE_2,1127,26
STORE_2_555,STORE_2,1128,35
STORE_2_555,STORE_2,1129,54
STORE_2_555,STORE_2,1130,37
STORE_2_555,STORE_2,1131,32
STORE_2_555,STORE_2,1132,42
STORE_2_555,STORE_2,1133,42
STORE_2_555,STORE_2,1134,37
STORE_2_555,STORE_2,1135,47
STORE_2_555,STORE_2,1136,43
STORE_2_555,STORE_2,1137,34
STORE_2_555,STORE_2,1138,40
STORE_2_555,STORE_2,1139,35
STORE_2_555,STORE_2,1140,37
STORE_2_555,STORE_2,1141,44
STORE_2_555,STORE_2,1142,39
STORE_2_555,STORE_2,1143,43
STORE_2_555,STORE_2,1144,37
STORE_2_555,STORE_2,1145,31
STORE_2_555,STORE_2,1146,30
STORE_2_555,STORE_2,1147,31
STORE_2_555,STORE_2,1148,22
STORE_2_555,STORE_2,1149,45
STORE_2_555,STORE_2,1150,29
STORE_2_555,STORE_2,1151,27
STORE_2_555,STORE_2,1152,25
STORE_2_555,STORE_2,1153,33
STORE_2_555,STORE_2,1154,22
STORE_2_555,STORE_2,1155,23
STORE_2_555,STORE_2,1156,24
STORE_2_555,STORE_2,1157,41
STORE_2_555,STORE_2,1158,21
STORE_2_555,STORE_2,1159,37
STORE_2_555,STORE_2,1160,25
STORE_2_555,STORE_2,1161,33
STORE_2_555,STORE_2,1162,43
STORE_2_555,STORE_2,1163,42
STORE_2_555,STORE_2,1164,47
STORE_2_555,STORE_2,1165,50
STORE_2_555,STORE_2,1166,63
STORE_2_555,STORE_2,1167,36
STORE_2_555,STORE_2,1168,38
STORE_2_555,STORE_2,1169,38
STORE_2_555,STORE_2,1170,49
STORE_2_555,STORE_2,1171,35
STORE_2_555,STORE_2,1172,45
STORE_2_555,STORE_2,1173,35
STORE_2_555,STORE_2,1174,33
STORE_2_555,STORE_2,1175,34
STORE_2_555,STORE_2,1176,36
STORE_2_555,STORE_2,1177,65
STORE_2_555,STORE_2,1178,58
STORE_2_555,STORE_2,1179,30
STORE_2_555,STORE_2,1180,39
STORE_2_555,STORE_2,1181,28
STORE_2_555,STORE_2,1182,33
STORE_2_555,STORE_2,1183,32
STORE_2_555,STORE_2,1184,37
STORE_2_555,STORE_2,1185,44
STORE_2_555,STORE_2,1186,27
STORE_2_555,STORE_2,1187,29
STORE_2_555,STORE_2,1188,39
STORE_2_555,STORE_2,1189,44
STORE_2_555,STORE_2,1190,44
STORE_2_555,STORE_2,1191,27
STORE_2_555,STORE_2,1192,33
STORE_2_555,STORE_2,1193,49
STORE_2_555,STORE_2,1194,36
STORE_2_555,STORE_2,1195,25
STORE_2_555,STORE_2,1196,25
STORE_2_555,STORE_2,1197,46
STORE_2_555,STORE_2,1198,46
STORE_2_555,STORE_2,1199,54
STORE_2_555,STORE_2,1200,46
STORE_2_555,STORE_2,1201,54
STORE_2_555,STORE_2,1202,39
STORE_2_555,STORE_2,1203,47
STORE_2_555,STORE_2,1204,44
STORE_2_555,STORE_2,1205,36
STORE_2_555,STORE_2,1206,42
STORE_2_555,STORE_2,1207,32
STORE_2_555,STORE_2,1208,25
STORE_2_555,STORE_2,1209,34
STORE_2_555,STORE_2,1210,24
STORE_2_555,STORE_2,1211,36
STORE_2_555,STORE_2,1212,35
STORE_2_555,STORE_2,1213,55
STORE_2_555,STORE_2,1214,35
STORE_2_555,STORE_2,1215,23
STORE_2_555,STORE_2,1216,24
STORE_2_555,STORE_2,1217,24
STORE_2_555,STORE_2,1218,41
STORE_2_555,STORE_2,1219,46
STORE_2_555,STORE_2,1220,38
STORE_2_555,STORE_2,1221,38
STORE_2_555,STORE_2,1222,33
STORE_2_555,STORE_2,1223,31
STORE_2_555,STORE_2,1224,46
STORE_2_555,STORE_2,1225,46
STORE_2_555,STORE_2,1226,58
STORE_2_555,STORE_2,1227,60
STORE_2_555,STORE_2,1228,57
STORE_2_555,STORE_2,1229,39
STORE_2_555,STORE_2,1230,35
STORE_2_555,STORE_2,1231,43
STORE_2_555,STORE_2,1232,35
STORE_2_555,STORE_2,1233,55
STORE_2_555,STORE_2,1234,36
STORE_2_555,STORE_2,1235,32
STORE_2_555,STORE_2,1236,35
STORE_2_555,STORE_2,1237,29
STORE_2_555,STORE_2,1238,43
STORE_2_555,STORE_2,1239,45
STORE_2_555,STORE_2,1240,31
STORE_2_555,STORE_2,1241,44
STORE_2_555,STORE_2,1242,34
STORE_2_555,STORE_2,1243,44
STORE_2_555,STORE_2,1244,27
STORE_2_555,STORE_2,1245,27
STORE_2_555,STORE_2,1246,30
STORE_2_555,STORE_2,1247,50
STORE_2_555,STORE_2,1248,40
STORE_2_555,STORE_2,1249,54
STORE_2_555,STORE_2,1250,44
STORE_2_555,STORE_2,1251,34
STORE_2_555,STORE_2,1252,56
STORE_2_555,STORE_2,1253,39
STORE_2_555,STORE_2,1254,37
STORE_2_555,STORE_2,1255,33
STORE_2_555,STORE_2,1256,51
STORE_2_555,STORE_2,1257,22
STORE_2_555,STORE_2,1258,38
STORE_2_555,STORE_2,1259,45
STORE_2_555,STORE_2,1260,27
STORE_2_555,STORE_2,1261,33
STORE_2_555,STORE_2,1262,31
STORE_2_555,STORE_2,1263,37
STORE_2_555,STORE_2,1264,39
STORE_2_555,STORE_2,1265,37
STORE_2_555,STORE_2,1266,23
STORE_2_555,STORE_2,1267,39
STORE_2_555,STORE_2,1268,38
STORE_2_555,STORE_2,1269,42
STORE_2_555,STORE_2,1270,42
STORE_2_555,STORE_2,1271,39
STORE_2_555,STORE_2,1272,33
STORE_2_555,STORE_2,1273,28
STORE_2_555,STORE_2,1274,36
STORE_2_555,STORE_2,1275,35
STORE_2_555,STORE_2,1276,48
STORE_2_555,STORE_2,1277,41
STORE_2_555,STORE_2,1278,24
STORE_2_555,STORE_2,1279,32
STORE_2_555,STORE_2,1280,30
STORE_2_555,STORE_2,1281,34
STORE_2_555,STORE_2,1282,21
STORE_2_555,STORE_2,1283,51
STORE_2_555,STORE_2,1284,30
STORE_2_555,STORE_2,1285,27
STORE_2_555,STORE_2,1286,55
STORE_2_555,STORE_2,1287,39
STORE_2_555,STORE_2,1288,41
STORE_2_555,STORE_2,1289,36
STORE_2_555,STORE_2,1290,47
STORE_2_555,STORE_2,1291,52
STORE_2_555,STORE_2,1292,39
STORE_2_555,STORE_2,1293,29
STORE_2_555,STORE_2,1294,33
STORE_2_555,STORE_2,1295,35
STORE_2_555,STORE_2,1296,51
STORE_2_555,STORE_2,1297,54
STORE_2_555,STORE_2,1298,48
STORE_2_555,STORE_2,1299,39
STORE_2_555,STORE_2,1300,33
STORE_2_555,STORE_2,1301,42
STORE_2_555,STORE_2,1302,39
STORE_2_555,STORE_2,1303,33
STORE_2_555,STORE_2,1304,10
STORE_2_555,STORE_2,1305,11
STORE_2_555,STORE_2,1306,25
STORE_2_555,STORE_2,1307,30
STORE_2_555,STORE_2,1308,21
STORE_2_555,STORE_2,1309,43
STORE_2_555,STORE_2,1310,29
STORE_2_555,STORE_2,1311,21
STORE_2_555,STORE_2,1312,28
STORE_2_555,STORE_2,1313,27
STORE_2_555,STORE_2,1314,28
STORE_2_555,STORE_2,1315,29
STORE_2_555,STORE_2,1316,30
STORE_2_555,STORE_2,1317,38
STORE_2_555,STORE_2,1318,56
STORE_2_555,STORE_2,1319,25
STORE_2_555,STORE_2,1320,34
STORE_2_555,STORE_2,1321,40
STORE_2_555,STORE_2,1322,42
STORE_2_555,STORE_2,1323,32
STORE_2_555,STORE_2,1324,40
STORE_2_555,STORE_2,1325,34
STORE_2_555,STORE_2,1326,32
STORE_2_555,STORE_2,1327,30
STORE_2_555,STORE_2,1328,27
STORE_2_555,STORE_2,1329,38
STORE_2_555,STORE_2,1330,27
STORE_2_555,STORE_2,1331,35
STORE_2_555,STORE_2,1332,36
STORE_2_555,STORE_2,1333,20
STORE_2_555,STORE_2,1334,28
STORE_2_555,STORE_2,1335,23
STORE_2_555,STORE_2,1336,28
STORE_2_555,STORE_2,1337,22
STORE_2_555,STORE_2,1338,31
STORE_2_555,STORE_2,1339,36
STORE_2_555,STORE_2,1340,24
STORE_2_555,STORE_2,1341,17
STORE_2_555,STORE_2,1342,36
STORE_2_555,STORE_2,1343,29
STORE_2_555,STORE_2,1344,39
STORE_2_555,STORE_2,1345,54
STORE_2_555,STORE_2,1346,56
STORE_2_555,STORE_2,1347,32
STORE_2_555,STORE_2,1348,35
STORE_2_555,STORE_2,1349,37
STORE_2_555,STORE_2,1350,39
STORE_2_555,STORE_2,1351,35
STORE_2_555,STORE_2,1352,33
STORE_2_555,STORE_2,1353,44
STORE_2_555,STORE_2,1354,34
STORE_2_555,STORE_2,1355,29
STORE_2_555,STORE_2,1356,23
STORE_2_555,STORE_2,1357,29
STORE_2_555,STORE_2,1358,16
STORE_2_555,STORE_2,1359,31
STORE_2_555,STORE_2,1360,35
STORE_2_555,STORE_2,1361,30
STORE_2_555,STORE_2,1362,28
STORE_2_555,STORE_2,1363,23
STORE_2_555,STORE_2,1364,30
STORE_2_555,STORE_2,1365,24
STORE_2_555,STORE_2,1366,31
STORE_2_555,STORE_2,1367,43
STORE_2_555,STORE_2,1368,27
STORE_2_555,STORE_2,1369,31
STORE_2_555,STORE_2,1370,28
STORE_2_555,STORE_2,1371,35
STORE_2_555,STORE_2,1372,24
STORE_2_555,STORE_2,1373,43
STORE_2_555,STORE_2,1374,43
STORE_2_555,STORE_2,1375,36
STORE_2_555,STORE_2,1376,25
STORE_2_555,STORE_2,1377,29
STORE_2_555,STORE_2,1378,18
STORE_2_555,STORE_2,1379,30
STORE_2_555,STORE_2,1380,36
STORE_2_555,STORE_2,1381,42
STORE_2_555,STORE_2,1382,27
STORE_2_555,STORE_2,1383,22
STORE_2_555,STORE_2,1384,16
STORE_2_555,STORE_2,1385,25
STORE_2_555,STORE_2,1386,28
STORE_2_555,STORE_2,1387,34
STORE_2_555,STORE_2,1388,34
STORE_2_555,STORE_2,1389,22
STORE_2_555,STORE_2,1390,24
STORE_2_555,STORE_2,1391,18
STORE_2_555,STORE_2,1392,28
STORE_2_555,STORE_2,1393,30
STORE_2_555,STORE_2,1394,30
STORE_2_555,STORE_2,1395,37
STORE_2_555,STORE_2,1396,25
STORE_2_555,STORE_2,1397,31
STORE_2_555,STORE_2,1398,30
STORE_2_555,STORE_2,1399,51
STORE_2_555,STORE_2,1400,32
STORE_2_555,STORE_2,1401,30
STORE_2_555,STORE_2,1402,28
STORE_2_555,STORE_2,1403,34
STORE_2_555,STORE_2,1404,36
STORE_2_555,STORE_2,1405,31
STORE_2_555,STORE_2,1406,39
STORE_2_555,STORE_2,1407,28
STORE_2_555,STORE_2,1408,41
STORE_2_555,STORE_2,1409,41
STORE_2_555,STORE_2,1410,33
STORE_2_555,STORE_2,1411,35
STORE_2_555,STORE_2,1412,40
STORE_2_555,STORE_2,1413,18
STORE_2_555,STORE_2,1414,34
STORE_2_555,STORE_2,1415,47
STORE_2_555,STORE_2,1416,46
STORE_2_555,STORE_2,1417,34
STORE_2_555,STORE_2,1418,22
STORE_2_555,STORE_2,1419,26
STORE_2_555,STORE_2,1420,40
STORE_2_555,STORE_2,1421,30
STORE_2_555,STORE_2,1422,40
STORE_2_555,STORE_2,1423,53
STORE_2_555,STORE_2,1424,44
STORE_2_555,STORE_2,1425,50
STORE_2_555,STORE_2,1426,30
STORE_2_555,STORE_2,1427,0
STORE_2_555,STORE_2,1428,45
STORE_2_555,STORE_2,1429,25
STORE_2_555,STORE_2,1430,26
STORE_2_555,STORE_2,1431,29
STORE_2_555,STORE_2,1432,22
STORE_2_555,STORE_2,1433,26
STORE_2_555,STORE_2,1434,16
STORE_2_555,STORE_2,1435,34
STORE_2_555,STORE_2,1436,30
STORE_2_555,STORE_2,1437,28
STORE_2_555,STORE_2,1438,25
STORE_2_555,STORE_2,1439,28
STORE_2_555,STORE_2,1440,20
STORE_2_555,STORE_2,1441,29
STORE_2_555,STORE_2,1442,24
STORE_2_555,STORE_2,1443,37
STORE_2_555,STORE_2,1444,33
STORE_2_555,STORE_2,1445,27
STORE_2_555,STORE_2,1446,29
STORE_2_555,STORE_2,1447,25
STORE_2_555,STORE_2,1448,21
STORE_2_555,STORE_2,1449,28
STORE_2_555,STORE_2,1450,30
STORE_2_555,STORE_2,1451,27
STORE_2_555,STORE_2,1452,24
STORE_2_555,STORE_2,1453,21
STORE_2_555,STORE_2,1454,21
STORE_2_555,STORE_2,1455,26
STORE_2_555,STORE_2,1456,20
STORE_2_555,STORE_2,1457,24
STORE_2_555,STORE_2,1458,19
STORE_2_555,STORE_2,1459,20
STORE_2_555,STORE_2,1460,20
STORE_2_555,STORE_2,1461,11
STORE_2_555,STORE_2,1462,20
STORE_2_555,STORE_2,1463,17
STORE_2_555,STORE_2,1464,29
STORE_2_555,STORE_2,1465,34
STORE_2_555,STORE_2,1466,34
STORE_2_555,STORE_2,1467,15
STORE_2_555,STORE_2,1468,30
STORE_2_555,STORE_2,1469,23
STORE_2_555,STORE_2,1470,25
STORE_2_555,STORE_2,1471,48
STORE_2_555,STORE_2,1472,35
STORE_2_555,STORE_2,1473,41
STORE_2_555,STORE_2,1474,31
STORE_2_555,STORE_2,1475,25
STORE_2_555,STORE_2,1476,29
STORE_2_555,STORE_2,1477,30
STORE_2_555,STORE_2,1478,32
STORE_2_555,STORE_2,1479,42
STORE_2_555,STORE_2,1480,32
STORE_2_555,STORE_2,1481,20
STORE_2_555,STORE_2,1482,19
STORE_2_555,STORE_2,1483,26
STORE_2_555,STORE_2,1484,17
STORE_2_555,STORE_2,1485,27
STORE_2_555,STORE_2,1486,37
STORE_2_555,STORE_2,1487,19
STORE_2_555,STORE_2,1488,13
STORE_2_555,STORE_2,1489,19
STORE_2_555,STORE_2,1490,21
STORE_2_555,STORE_2,1491,22
STORE_2_555,STORE_2,1492,24
STORE_2_555,STORE_2,1493,35
STORE_2_555,STORE_2,1494,26
STORE_2_555,STORE_2,1495,26
STORE_2_555,STORE_2,1496,23
STORE_2_555,STORE_2,1497,28
STORE_2_555,STORE_2,1498,20
STORE_2_555,STORE_2,1499,32
STORE_2_555,STORE_2,1500,30
STORE_2_555,STORE_2,1501,22
STORE_2_555,STORE_2,1502,30
STORE_2_555,STORE_2,1503,30
STORE_2_555,STORE_2,1504,23
STORE_2_555,STORE_2,1505,37
STORE_2_555,STORE_2,1506,33
STORE_2_555,STORE_2,1507,16
STORE_2_555,STORE_2,1508,26
STORE_2_555,STORE_2,1509,37
STORE_2_555,STORE_2,1510,22
STORE_2_555,STORE_2,1511,18
STORE_2_555,STORE_2,1512,32
STORE_2_555,STORE_2,1513,35
STORE_2_555,STORE_2,1514,26
STORE_2_555,STORE_2,1515,22
STORE_2_555,STORE_2,1516,21
STORE_2_555,STORE_2,1517,23
STORE_2_555,STORE_2,1518,29
STORE_2_555,STORE_2,1519,20
STORE_2_555,STORE_2,1520,34
STORE_2_555,STORE_2,1521,44
STORE_2_555,STORE_2,1522,26
STORE_2_555,STORE_2,1523,27
STORE_2_555,STORE_2,1524,22
STORE_2_555,STORE_2,1525,31
STORE_2_555,STORE_2,1526,38
STORE_2_555,STORE_2,1527,46
STORE_2_555,STORE_2,1528,27
STORE_2_555,STORE_2,1529,25
STORE_2_555,STORE_2,1530,29
STORE_2_555,STORE_2,1531,18
STORE_2_555,STORE_2,1532,33
STORE_2_555,STORE_2,1533,37
STORE_2_555,STORE_2,1534,38
STORE_2_555,STORE_2,1535,35
STORE_2_555,STORE_2,1536,25
STORE_2_555,STORE_2,1537,29
STORE_2_555,STORE_2,1538,33
STORE_2_555,STORE_2,1539,24
STORE_2_555,STORE_2,1540,35
STORE_2_555,STORE_2,1541,33
STORE_2_555,STORE_2,1542,26
STORE_2_555,STORE_2,1543,14
STORE_2_555,STORE_2,1544,21
STORE_2_555,STORE_2,1545,14
STORE_2_555,STORE_2,1546,28
STORE_2_555,STORE_2,1547,24
STORE_2_555,STORE_2,1548,37
STORE_2_555,STORE_2,1549,33
STORE_2_555,STORE_2,1550,26
STORE_2_555,STORE_2,1551,16
STORE_2_555,STORE_2,1552,28
STORE_2_555,STORE_2,1553,28
STORE_2_555,STORE_2,1554,30
STORE_2_555,STORE_2,1555,33
STORE_2_555,STORE_2,1556,34
STORE_2_555,STORE_2,1557,27
STORE_2_555,STORE_2,1558,35
STORE_2_555,STORE_2,1559,20
STORE_2_555,STORE_2,1560,16
STORE_2_555,STORE_2,1561,27
STORE_2_555,STORE_2,1562,37
STORE_2_555,STORE_2,1563,42
STORE_2_555,STORE_2,1564,35
STORE_2_555,STORE_2,1565,23
STORE_2_555,STORE_2,1566,33
STORE_2_555,STORE_2,1567,15
STORE_2_555,STORE_2,1568,24
STORE_2_555,STORE_2,1569,26
STORE_2_555,STORE_2,1570,41
STORE_2_555,STORE_2,1571,26
STORE_2_555,STORE_2,1572,25
STORE_2_555,STORE_2,1573,30
STORE_2_555,STORE_2,1574,25
STORE_2_555,STORE_2,1575,26
STORE_2_555,STORE_2,1576,31
STORE_2_555,STORE_2,1577,33
STORE_2_555,STORE_2,1578,31
STORE_2_555,STORE_2,1579,26
STORE_2_555,STORE_2,1580,7
STORE_2_555,STORE_2,1581,17
STORE_2_555,STORE_2,1582,27
STORE_2_555,STORE_2,1583,26
STORE_2_555,STORE_2,1584,29
STORE_2_555,STORE_2,1585,24
STORE_2_555,STORE_2,1586,17
STORE_2_555,STORE_2,1587,19
STORE_2_555,STORE_2,1588,34
STORE_2_555,STORE_2,1589,33
STORE_2_555,STORE_2,1590,35
STORE_2_555,STORE_2,1591,39
STORE_2_555,STORE_2,1592,51
STORE_2_555,STORE_2,1593,36
STORE_2_555,STORE_2,1594,29
STORE_2_555,STORE_2,1595,32
STORE_2_555,STORE_2,1596,33
STORE_2_555,STORE_2,1597,35
STORE_2_555,STORE_2,1598,29
STORE_2_555,STORE_2,1599,31
STORE_2_555,STORE_2,1600,23
STORE_2_555,STORE_2,1601,30
STORE_2_555,STORE_2,1602,28
STORE_2_555,STORE_2,1603,20
STORE_2_555,STORE_2,1604,24
STORE_2_555,STORE_2,1605,36
STORE_2_555,STORE_2,1606,30
STORE_2_555,STORE_2,1607,22
STORE_2_555,STORE_2,1608,21
STORE_2_555,STORE_2,1609,29
STORE_2_555,STORE_2,1610,37
STORE_2_555,STORE_2,1611,20
STORE_2_555,STORE_2,1612,32
STORE_2_555,STORE_2,1613,33
STORE_2_555,STORE_2,1614,43
STORE_2_555,STORE_2,1615,35
STORE_2_555,STORE_2,1616,34
STORE_2_555,STORE_2,1617,43
STORE_2_555,STORE_2,1618,38
STORE_2_555,STORE_2,1619,30
STORE_2_555,STORE_2,1620,30
STORE_2_555,STORE_2,1621,24
STORE_2_555,STORE_2,1622,25
STORE_2_555,STORE_2,1623,33
STORE_2_555,STORE_2,1624,37
STORE_2_555,STORE_2,1625,33
STORE_2_555,STORE_2,1626,26
STORE_2_555,STORE_2,1627,19
STORE_2_555,STORE_2,1628,19
STORE_2_555,STORE_2,1629,29
STORE_2_555,STORE_2,1630,23
STORE_2_555,STORE_2,1631,29
STORE_2_555,STORE_2,1632,35
STORE_2_555,STORE_2,1633,40
STORE_2_555,STORE_2,1634,44
STORE_2_555,STORE_2,1635,18
STORE_2_555,STORE_2,1636,7
STORE_2_555,STORE_2,1637,11
STORE_2_555,STORE_2,1638,25
STORE_2_555,STORE_2,1639,23
STORE_2_555,STORE_2,1640,31
STORE_2_555,STORE_2,1641,28
STORE_2_555,STORE_2,1642,20
STORE_2_555,STORE_2,1643,17
STORE_2_555,STORE_2,1644,16
STORE_2_555,STORE_2,1645,15
STORE_2_555,STORE_2,1646,33
STORE_2_555,STORE_2,1647,39
STORE_2_555,STORE_2,1648,34
STORE_2_555,STORE_2,1649,27
STORE_2_555,STORE_2,1650,37
STORE_2_555,STORE_2,1651,31
STORE_2_555,STORE_2,1652,52
STORE_2_555,STORE_2,1653,47
STORE_2_555,STORE_2,1654,58
STORE_2_555,STORE_2,1655,32
STORE_2_555,STORE_2,1656,26
STORE_2_555,STORE_2,1657,32
STORE_2_555,STORE_2,1658,37
STORE_2_555,STORE_2,1659,21
STORE_2_555,STORE_2,1660,45
STORE_2_555,STORE_2,1661,43
STORE_2_555,STORE_2,1662,25
STORE_2_555,STORE_2,1663,25
